ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac
1471.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1472.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1473.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1474.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1475.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1476.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1477.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1478.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1479.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1480.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1481.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1482.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1483.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1484.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1485.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1486.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1487.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1488.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1489.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1490.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1491.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1492.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1493.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1494.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1495.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1496.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1497.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1498.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1499.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1500.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1501.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1502.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1503.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1504.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1505.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1506.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1507.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1508.0,39134.0,40099.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1509.0,39134.0,40099.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1510.0,29582.0,64955.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1511.0,29582.0,64955.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1512.0,74518.0,34976.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1513.0,74518.0,34976.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1514.0,92394.0,15970.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1515.0,92394.0,15970.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1516.0,61000.0,1467.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1517.0,61000.0,1467.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1518.0,10096.0,29113.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1519.0,10096.0,29113.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1520.0,89798.0,9984.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1521.0,89798.0,9984.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1522.0,78135.0,29831.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1523.0,78135.0,29831.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1524.0,94790.0,70463.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1525.0,94790.0,70463.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1526.0,32861.0,67907.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1527.0,32861.0,67907.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1528.0,67782.0,87109.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1529.0,67782.0,87109.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1530.0,4654.0,3342.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1531.0,4654.0,3342.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1532.0,93838.0,36263.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1533.0,93838.0,36263.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1534.0,84161.0,30463.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1535.0,84161.0,30463.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1536.0,76288.0,63013.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1537.0,76288.0,63013.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1538.0,47850.0,93298.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1539.0,47850.0,93298.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1540.0,46458.0,82845.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1541.0,46458.0,82845.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1542.0,75310.0,50755.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1543.0,75310.0,50755.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1544.0,3535.0,81900.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1545.0,3535.0,81900.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1546.0,49505.0,1000.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1547.0,49505.0,1000.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1548.0,74487.0,18326.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1549.0,74487.0,18326.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1550.0,91050.0,59692.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1551.0,91050.0,59692.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1552.0,69412.0,29276.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1553.0,69412.0,29276.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1554.0,77781.0,64172.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1555.0,77781.0,64172.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1556.0,81706.0,16474.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1557.0,81706.0,16474.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1558.0,38153.0,50624.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1559.0,38153.0,50624.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1560.0,60818.0,24058.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1561.0,60818.0,24058.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1562.0,26448.0,30706.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1563.0,26448.0,30706.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1564.0,20149.0,41145.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1565.0,20149.0,41145.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1566.0,24262.0,6238.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1567.0,24262.0,6238.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1568.0,36062.0,24199.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1569.0,36062.0,24199.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1570.0,73884.0,50320.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1571.0,73884.0,50320.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1572.0,93835.0,60932.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1573.0,93835.0,60932.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1574.0,68239.0,44240.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1575.0,68239.0,44240.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1576.0,16659.0,20282.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1577.0,16659.0,20282.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1578.0,47720.0,931.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1579.0,47720.0,931.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1580.0,66025.0,85729.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1581.0,66025.0,85729.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1582.0,71776.0,16781.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1583.0,71776.0,16781.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1584.0,52515.0,41457.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1585.0,52515.0,41457.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1586.0,48725.0,13490.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1587.0,48725.0,13490.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1588.0,19360.0,75176.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1589.0,19360.0,75176.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1590.0,2969.0,86011.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1591.0,2969.0,86011.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1592.0,68971.0,14764.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1593.0,68971.0,14764.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1594.0,13982.0,59556.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1595.0,13982.0,59556.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1596.0,2672.0,46398.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1597.0,2672.0,46398.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1598.0,27052.0,68080.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1599.0,27052.0,68080.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1600.0,21985.0,31663.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1601.0,21985.0,31663.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1602.0,42740.0,40441.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1603.0,42740.0,40441.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1604.0,24886.0,53940.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1605.0,24886.0,53940.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1606.0,65866.0,62373.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1607.0,65866.0,62373.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1608.0,73927.0,23858.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1609.0,73927.0,23858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1610.0,9418.0,11645.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1611.0,9418.0,11645.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1612.0,61651.0,24509.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1613.0,61651.0,24509.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1614.0,8939.0,67036.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1615.0,8939.0,67036.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1616.0,50946.0,76304.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1617.0,50946.0,76304.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1618.0,34181.0,3731.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1619.0,34181.0,3731.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1620.0,18147.0,54499.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1621.0,18147.0,54499.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1622.0,18532.0,63045.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1623.0,18532.0,63045.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1624.0,73689.0,68375.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1625.0,73689.0,68375.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1626.0,13141.0,48641.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1627.0,13141.0,48641.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1628.0,11462.0,879.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1629.0,11462.0,879.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1630.0,6761.0,21068.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1631.0,6761.0,21068.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1632.0,75925.0,45889.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1633.0,75925.0,45889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1634.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1635.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1636.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1637.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1638.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1639.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1640.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1641.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1642.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1643.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1644.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1645.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1646.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1647.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1648.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1649.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1650.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1651.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1652.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1653.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1654.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1655.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1656.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1657.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1658.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1659.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1660.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1661.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1662.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1663.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1664.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1665.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1666.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1667.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1668.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1669.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1670.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1671.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1672.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1673.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1674.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1675.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1676.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1677.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1678.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1679.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1680.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1681.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1682.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1683.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1684.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1685.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1686.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1687.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1688.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1689.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1690.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1691.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1692.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1693.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1694.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1695.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1696.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1697.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1698.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1699.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1700.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1701.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1702.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1703.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1704.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1705.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
1706.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,0.0,-3.2,10.0,20,8,6,60,0.2
1707.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,-1.0,-3.2,10.0,20,8,6,60,0.2
