ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac,DRW_log_Z_mean,DRWsine_log_Z_mean,CARMA21_log_Z_mean,DRW_bf,DRWsine_bf,CARMA21sine_log_Z_mean,OBPL10_log_Z_mean,OBPLsine10_log_Z_mean,OBPL10_bf,OBPLsine10_bf
1361.0,52797.0,12243.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,289.58081109175504,285.1721968732395,294.6797726972524,0.3166519741265672,0.3290493160350244,291.5659100728305,294.33133353344317,293.0649974534168,0.8265693931746599,1.9872948539676711
1362.0,92800.0,80617.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,283.25367224585534,278.32566303003983,287.5868311611375,0.3405018984205154,0.339023471795078,283.96424554677293,288.2537054215325,285.6823878595865,3.1679431128050584,3.507157138541667
1363.0,31352.0,77932.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,261.79105369169247,258.05381031948224,267.9734399357994,0.49038409485093215,0.4051980099630328,263.5199819311278,269.51784522701035,264.6836168568813,2.5817394712797945,2.2667129506878276
1364.0,87958.0,75159.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,279.1647731401191,274.7328067929641,281.1036856290571,0.40772346683916666,0.3908453510995379,278.0596169408807,282.9330183813316,279.8412841228363,1.1899327584789128,1.7953209505254681
1365.0,63806.0,98973.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,279.25330646949004,276.16922593164236,285.03668466186343,0.40937761685727986,0.36551526557711844,283.12120171549725,287.3058868247743,284.57662592634784,1.1645197556264966,1.3243240733977784
1366.0,90476.0,60835.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,279.9560767531761,276.9263236549645,281.6581360826348,0.3995515451199321,0.3886527779966931,278.6643099815096,280.49569357612785,277.8605950054861,1.1831467132526694,1.0755467889250347
1367.0,31495.0,26510.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,273.630902568797,268.92820213313763,277.4617601069888,0.339615011406294,0.3438941268623331,272.68250523842335,278.4413058679112,273.016015070621,1.1983492705519938,1.331611474984794
1368.0,48140.0,10896.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,288.9995085221945,284.9176483556232,292.0023447374748,0.34509167602526514,0.34962607995488537,288.21122564855386,292.59298715065137,290.06120394294953,1.1371526660427145,1.3906893294342453
1369.0,34180.0,45528.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,275.3895243353363,272.9432624149516,278.6364711555751,0.47626596933235354,0.41514055102051634,275.7526572783722,280.1160245845055,277.5962186006172,1.172302228524646,1.3352460898073812
1370.0,21882.0,65612.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,270.64605619820685,265.56178374455374,273.0720572978339,0.3555359916062897,0.3439012496453805,269.5488785670111,274.674624759121,270.54931802726867,0.6001429158459928,1.00616202830085
1371.0,46207.0,9165.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,281.4898341822294,277.25798915384564,286.321281455439,0.33403870002471053,0.33662610669289833,282.40043992451547,287.98068922984953,284.39885969894937,1.2523300265951474,1.3338691616158442
1372.0,5843.0,10497.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,291.3069268233116,286.52679218950726,293.8256367844625,0.3421372374346303,0.3455451589827724,289.2601372659116,293.49603039746347,289.98037071107836,0.6016814180587354,1.6553330069929548
1373.0,61502.0,14555.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,265.7284587942352,262.12562416393615,266.06235356081305,0.5303177227724645,0.4471111231600695,263.4555717438215,267.5367665722274,263.95996815087955,0.7023256860339022,1.0629090157012804
1374.0,7412.0,57809.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,278.24021430029075,274.0486729519689,288.8691199839637,0.3686412209393268,0.33939812510913403,286.6007654955886,290.3029332469618,286.7209887587574,0.8736389321391449,0.9255945435833622
1375.0,27657.0,3509.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,275.81935273897693,270.90852619028556,279.94008161338223,0.38429870681780365,0.37257024161237756,275.58417580620875,283.1034213887669,278.0190661549069,1.6693197787688112,1.6385648519257077
1376.0,93117.0,82593.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,277.6192321460879,272.85983829995524,284.7151337845127,0.34828476969822647,0.3380596276238917,279.40313440704057,285.8276949393613,280.2829390784477,1.4294610309009086,1.315520938995727
1377.0,92993.0,46820.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,271.04914061748326,266.4012673689826,274.73267921717127,0.3795691975328516,0.3645107271126071,270.231420020517,276.50752206414893,271.85531405109384,1.7661683306123481,1.5717038155417329
1378.0,81485.0,99907.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,259.35206913912634,254.48176853931562,264.4588520875478,0.3914421803439699,0.3644204612689598,260.8964410503638,265.21361800407857,260.105958234601,1.4426255595633048,1.2231097832718938
1379.0,94881.0,71280.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,268.90969352587024,264.1329674063383,276.30188300191963,0.36344740455911034,0.3455038404949864,270.778962309159,275.80685902729937,270.5797813429142,1.4545044681190855,1.6546959898380524
1380.0,19419.0,90741.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,279.62770435216424,274.86146299633145,283.27706868235197,0.3616375047636288,0.35510326599316516,278.6807541632307,287.25371789338277,282.4668076237295,2.6363733755469996,2.7291511706656224
1381.0,66312.0,18037.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,280.53497418189346,276.1946742004508,282.38618524953677,0.3527175352274793,0.35750200130197324,279.5671405467536,283.0655135684532,279.92752293533425,1.461335514220581,2.1946096334540304
1382.0,93066.0,56410.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,295.25354513355984,290.6281660419668,299.15968815072534,0.3366563836101256,0.328888531254944,294.6405303156935,300.6145950317072,296.41675037767857,1.1278256802616904,1.3651060793488212
1383.0,86566.0,47469.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,285.7822229396679,281.03681132925266,291.72596533864254,0.33787769705814474,0.3297188229603588,287.9807485609262,292.53650125916414,289.45062184705506,1.0296858406930978,1.3952516978005716
1384.0,6399.0,70309.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,282.5979536708313,278.33957768349194,287.75186090972386,0.3727755748560596,0.370936646046703,284.63814473890915,290.187569200663,286.7415940851609,0.9454719491718108,1.041102407226229
1385.0,21079.0,39854.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,262.2763645866995,257.68352875992974,265.4510273332222,0.4496731336535472,0.40589477388653594,261.29260529997214,267.74737500135916,263.37608430027166,1.7624553335492905,2.032867622524868
1386.0,84020.0,5517.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,273.67296899945717,269.37057632272274,283.0330930949248,0.37290955493909517,0.3596530942332627,279.08929182346293,284.2378322661792,279.5349112154753,1.3873817350853048,1.4552385163999841
1387.0,62053.0,70083.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,268.1622425606467,264.190131201713,273.16354053414733,0.3383507919199077,0.3355642728219002,269.18224771180974,274.6880496405872,271.0868484837934,1.0668464639374937,1.1855386266070918
1388.0,65145.0,74554.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,287.7049094538919,282.3345210900325,292.59023085044424,0.35415312942913874,0.3515161203490217,288.43160078049254,295.84375238178535,290.27664488784717,1.939040907437761,1.8227058856017389
1389.0,48118.0,32374.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,283.71673688173576,278.35126759767445,291.95103900338734,0.3217839264023245,0.32234768203251707,286.7353864576553,294.1591594358246,287.932077905887,1.3788327341998137,1.3182276528732508
1390.0,48200.0,3975.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,295.69249086833076,291.6557700409626,301.79422400029085,0.3299710742616705,0.32336258733000117,298.4103894499386,302.2396950620157,298.9461606225463,0.8244748410593292,0.8960630015595616
1391.0,28857.0,25751.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,279.7898037064448,274.451222967294,286.7829932417556,0.3471455232780207,0.3601351728970116,280.85060912867834,289.7538719684416,282.9972067946936,3.844727601395431,4.082004871729946
1392.0,97324.0,71405.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,270.60699092428933,267.1866466315768,275.82080993057207,0.4379483725834801,0.3746816923455602,272.94454555097514,276.82838983169734,272.7231664335525,1.195045751887009,1.3045792862680141
1393.0,26583.0,97769.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394.0,99714.0,82533.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,261.9095610885531,258.87538361654,271.0948158302344,0.4914948521097026,0.4019771680662451,267.00628048789997,273.61140299875717,269.79382991852896,1.1243825719376792,1.262487526941444
1395.0,98451.0,96926.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,285.64294856736706,280.6525948606664,293.44873456496106,0.3268835675380684,0.3291489022139424,289.87847540336566,294.9464212249312,290.7438212269937,1.0467919975959445,2.7278723089749706
1396.0,78895.0,14885.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,291.2229965225551,285.8103621526843,297.7701309201988,0.31753792323808866,0.32304030446507853,293.07330449668746,298.04902309191766,293.78366679302815,1.4239713603575654,1.5249085926112422
1397.0,29297.0,84053.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398.0,42328.0,23455.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,281.3167152045179,277.6736267245257,283.77301742454273,0.3606029602152291,0.3516935218606007,280.96836894612755,284.6624486358221,281.21461254000974,1.0167259923115557,2.2431664838075394
1399.0,76160.0,76621.0,0.15,0.015,0.0027397260273972,-1.0,-2.6666666666666665,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400.0,85077.0,21789.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,298.39051316761896,293.35437088342877,304.82745922845913,0.34269237083104215,0.3278732430882457,300.19479408054383,304.88975759372397,299.97834292503825,2.4642451927225815,2.1727222121617853
1401.0,56812.0,96275.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,277.8034777224979,276.7742909935607,288.86739510945335,0.4323267724240627,0.3537959163460009,286.1141899523398,290.312879685874,286.6074645337267,1.3209486071814354,1.2237258917376195
1402.0,3151.0,18152.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,286.3557776214998,280.83901456446847,291.391208847663,0.331735197868381,0.3433885733948613,287.4249049624892,293.03931849994535,287.80800477544506,1.2631872669299995,1.5742395950096717
1403.0,66037.0,92149.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,280.51182048949124,277.0710993364352,286.3414611865327,0.3560569655656782,0.3351940095703449,283.18170431225553,286.86872338361735,284.33410545438244,0.8450605778232794,1.4888697719612958
1404.0,88231.0,48429.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,274.96049455362703,272.0898309074939,281.9956362122903,0.3677532765206165,0.34522868157443737,279.5185852845779,280.4578750966026,278.56948915081665,0.5612378859453325,0.5835612176422452
1405.0,65025.0,9827.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406.0,10606.0,34022.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,290.9977159543611,286.25852569721474,302.0410597134193,0.32385904105609165,0.31447443642037476,297.8034716952959,303.3777321994941,298.82743427569284,0.8714559528156364,1.04381527779521
1407.0,32955.0,71061.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,276.7447777762679,272.6106564122705,283.5263906165402,0.3437330506359072,0.3433833583720353,280.8183280632172,283.9345300498599,280.49895060822007,1.8888296292683264,1.9350502679996258
1408.0,86960.0,5443.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,285.08333814483206,280.7588603646896,288.82070069389897,0.3240797525659929,0.33110918816502605,285.1210514709324,289.9376463945053,286.76813408458236,0.564504687352296,1.191009949933046
1409.0,14111.0,18776.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,277.3245962476547,273.32914645800366,281.3717538091806,0.37657602235231225,0.3541360698146906,277.2375603475795,282.5596257609477,277.4445087576864,1.7082520707710804,1.84704417160816
1410.0,4691.0,36527.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,278.15897027305306,273.50149563428516,280.2188873276378,0.35396099631012445,0.3658510096056742,277.5038237700714,282.1753321932372,279.12105091406056,1.0478662543590955,2.8442891228025813
1411.0,75587.0,703.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,282.477268001228,277.3688011703155,291.9939339415706,0.3370602059789469,0.33107184542240176,286.5483301319253,292.44905943499026,288.0534375491632,1.758959522114677,1.6380501601016657
1412.0,39050.0,33723.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413.0,97732.0,91435.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,288.5134811145006,283.84932971654194,292.6365106227242,0.3555582480162594,0.33458743008804864,289.06245745099545,294.4316370332741,290.0656972937546,0.7550521833349151,1.2845635174531915
1414.0,22237.0,35877.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415.0,30321.0,52576.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416.0,49220.0,36685.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,292.83338405313776,287.8892965614634,299.5425780186368,0.3236330618987476,0.3314675409927749,295.2877236343268,299.6860147006752,296.39454351250475,0.9568671902571545,1.7344087480868038
1417.0,87544.0,1612.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418.0,41448.0,73626.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419.0,12605.0,62112.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420.0,19943.0,42829.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421.0,59955.0,38265.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422.0,47761.0,57303.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423.0,52706.0,99754.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424.0,10244.0,82756.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425.0,20810.0,46137.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426.0,86874.0,49278.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427.0,93597.0,56742.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428.0,10656.0,69863.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429.0,49504.0,74601.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430.0,97629.0,55151.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431.0,88018.0,13539.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432.0,3585.0,57230.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433.0,31964.0,89569.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434.0,11424.0,39463.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435.0,82653.0,46459.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436.0,86651.0,95344.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437.0,73047.0,22332.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438.0,18598.0,55402.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439.0,98909.0,82486.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440.0,84934.0,5181.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441.0,43170.0,53171.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442.0,4315.0,17102.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443.0,32859.0,21441.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444.0,90733.0,83148.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445.0,49734.0,53260.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446.0,68271.0,4670.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447.0,34810.0,76269.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448.0,77909.0,79412.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449.0,11513.0,61484.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450.0,61570.0,96849.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451.0,87324.0,29771.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452.0,9786.0,35153.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453.0,65697.0,35516.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454.0,5782.0,14076.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455.0,9081.0,67444.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456.0,87090.0,67171.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457.0,21928.0,21307.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458.0,4371.0,19557.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459.0,23141.0,97413.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460.0,90211.0,36757.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461.0,52797.0,12243.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462.0,92800.0,80617.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463.0,31352.0,77932.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464.0,87958.0,75159.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465.0,63806.0,98973.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466.0,90476.0,60835.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467.0,31495.0,26510.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468.0,48140.0,10896.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469.0,34180.0,45528.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470.0,21882.0,65612.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471.0,46207.0,9165.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472.0,5843.0,10497.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473.0,61502.0,14555.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474.0,7412.0,57809.0,0.15,0.015,0.0027397260273972,-1.0,-2.888888888888889,10.0,20,8,6,60,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
