ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,period,A1,NightsperWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac,NumofWINDOW,DRW_log_Z_mean,DRWsine_log_Z_mean,CARMA21_log_Z_mean,CARMA21sine_log_Z_mean,OBPL10_log_Z_mean,OBPLsine10_log_Z_mean,DRW_bf,DRWsine_bf,OBPL10_bf,OBPLsine10_bf
3428.0,95030.0,14107.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,481.18459295422895,479.2467669882713,483.430700854445,479.6151526337967,481.44821300952964,480.6056025765065,0,0,0,0
3429.0,95030.0,14107.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,480.0191801444516,478.6739969912461,482.607574712326,478.3995500010302,479.9665889067711,480.29228827657187,0,0,0,0
3430.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,486.27530606419606,482.9811704742934,490.32683439605205,485.5649650549202,489.4737138630065,485.3506746195339,0,0,0,0
3431.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,485.5777049596632,482.73204293354223,490.07922714537875,485.4698528342669,489.05611427864,485.2969026241492,0,0,0,0
3432.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,484.87680739205325,481.50493650838575,489.822114532343,485.5584384376105,488.4777905074082,484.3826839514764,0,0,0,0
3433.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,484.2318152111823,480.9444888598718,489.46050464730183,485.23774122246164,487.8199180896637,484.3606481666388,0,0,0,0
3434.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,483.254881630445,480.3534624293518,489.1186685409716,484.87045206358516,487.0887777873164,484.5257934973924,0,0,0,0
3435.0,76550.0,17963.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,482.27221748283534,480.1691635501296,488.84538132224054,484.8570232520609,486.4194727748294,483.77142237116595,0,0,0,0
3436.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,471.63973426578355,469.8266925168198,479.68727702219496,475.4915312840498,478.0711857328298,475.1110309592668,0,0,0,0
3437.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,472.0666235240816,469.8363470630485,479.77076583994744,475.92976647482186,478.37706182015717,475.4136188610034,0,0,0,0
3438.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,472.425164677644,470.78323006545327,479.9990627420981,475.8655649895298,478.69327680694744,475.6402661153745,0,0,0,0
3439.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,472.74689222798935,470.70664621031,479.9441101881275,475.9527924330965,478.9156581818308,475.55931512370876,0,0,0,0
3440.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,473.19285829404504,471.38360406839706,479.9340637253068,476.2056819903526,479.0193423767009,475.8724682105242,0,0,0,0
3441.0,12705.0,51781.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,473.45766415242304,471.25348578308564,480.0167565890895,475.9679619854888,479.2663967957023,475.88058495756286,0,0,0,0
3442.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,467.76165655628745,467.8670614818732,470.57080476341855,467.64876819419635,471.2869689277656,470.36512803579996,0,0,0,0
3443.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,467.6693731524706,467.76947480732696,470.486043668548,467.5829395624238,471.24740052308556,470.3501644181702,0,0,0,0
3444.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,467.725235205041,467.0930449480356,470.4261581770056,467.6418122235507,471.13155886224416,469.43598547892225,0,0,0,0
3445.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,467.6479044391864,466.77273477404253,470.2126753085593,467.274949014673,470.88387414625413,469.14546466926726,0,0,0,0
3446.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,467.40573961517856,466.4412283403447,470.2677561006824,467.1996469698216,470.62013507096,469.00966765472754,0,0,0,0
3447.0,58026.0,42759.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,467.33209833016736,465.9897532356479,470.11922167911064,467.1491736088842,470.437560909652,468.80920729032675,0,0,0,0
3448.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,484.6747107272099,479.81440390917834,484.4468564671199,479.64744760292695,485.62977142072145,481.0615712710847,0,0,0,0
3449.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,485.69270868716893,480.22931819287675,484.9633946006505,480.04070131160466,486.18984716138027,481.3551986814922,0,0,0,0
3450.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,486.3853468813365,480.8358480064211,485.61287323673054,480.05817302334134,486.71590495050236,482.5770508956674,0,0,0,0
3451.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,486.87576745217365,481.9291846909822,486.1352894535823,481.5674704275667,487.5055343108271,483.0417218971239,0,0,0,0
3452.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,487.33137827285617,482.1283047089371,486.4635794053149,482.2062671084084,487.6730615000398,483.6621243115279,0,0,0,0
3453.0,70620.0,76448.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,487.63185130529365,482.51940607117535,486.54757239778274,481.92714325531176,487.5781344923383,483.7217351052284,0,0,0,0
3454.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,459.44538124237545,454.7424933124029,461.6249663945786,457.20050384664154,463.0548126238096,458.5364700314323,0,0,0,0
3455.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,459.29189330165434,455.1461029460241,461.36574263958437,456.4353856527004,463.252896443476,458.0396698229956,0,0,0,0
3456.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,459.02847035430875,454.0300162034917,461.3546459375084,456.6950425721743,463.1821674541864,458.1345075234382,0,0,0,0
3457.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,458.6922203955418,453.96935810033057,461.1357343115327,455.7544262849,463.00985206613296,458.34749211295,0,0,0,0
3458.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,458.3035259067166,453.6945595959227,460.6439088043991,455.7857872412817,463.0707995434853,457.38578416323764,0,0,0,0
3459.0,16127.0,77507.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,457.8045750701579,453.52389868874894,460.4847381798244,455.52297580425795,462.8463924036006,457.4903884189122,0,0,0,0
3460.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,482.20798344254206,478.03803968311985,485.0765875832175,480.1169063875107,486.3844893998785,481.64637532241534,0,0,0,0
3461.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,481.89639284598854,479.13055596506825,484.58533658353014,479.6676070193448,485.5891331085717,481.04726365304936,0,0,0,0
3462.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,481.1518233748675,478.4197900810624,484.2308250321209,479.18682424789546,484.63916388417096,480.27491375793835,0,0,0,0
3463.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,480.46578577483433,476.8025975346057,483.8147243176506,478.25310318844237,483.58737230377307,479.9572701451248,0,0,0,0
3464.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,479.58108880248386,476.2280591803476,483.37266939515797,478.26426568249076,482.47810275202033,478.6092865334009,0,0,0,0
3465.0,78678.0,11980.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,478.7107734552703,474.3934963613572,482.8856063634782,478.6698149476451,481.32348249912985,477.6521377269409,0,0,0,0
3466.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,462.7985406067713,458.6664990741813,461.5477384575928,457.48425480317127,462.52591762992034,458.283237708665,0,0,0,0
3467.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,463.29411807117646,459.0742822558399,462.02213635517643,457.4712290781275,463.10040164851216,459.31755559402467,0,0,0,0
3468.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,463.5525535449253,459.58310941846855,462.00807179444627,457.7661165506875,463.3421671016591,459.56259239972053,0,0,0,0
3469.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,463.8974336278376,459.9470295791531,462.25311310020385,458.481893990368,463.7476353686347,460.1905041602083,0,0,0,0
3470.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,463.95941987467035,459.6537504492011,462.44400559343393,458.39012497119444,463.98611211107567,460.27944927845795,0,0,0,0
3471.0,34181.0,19941.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,464.2248361852935,460.122517893288,462.673136252037,458.86836137166733,464.14709670574234,460.5268663308762,0,0,0,0
3472.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,467.2722415103702,462.9718619305385,471.75215097953935,467.3677535498611,472.05463942039177,468.3361235046651,0,0,0,0
3473.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,466.566803750538,462.127212892589,471.48579351007123,466.66186462634323,471.27299023890356,467.3234853597572,0,0,0,0
3474.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,465.73712877757447,461.57502644108666,471.25044204818295,467.2104738947088,470.31121779111396,466.69990762392064,0,0,0,0
3475.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,464.95127842868123,461.3764515634775,470.81391629424064,466.313846435812,469.57740702279585,466.4066136114047,0,0,0,0
3476.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,464.0481482728099,460.53673328306496,470.4695670587091,466.1542182311646,468.71649225304355,466.2350392069255,0,0,0,0
3477.0,45323.0,58194.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,463.0162234834803,460.1882122503932,470.02290493191606,465.61929729756713,467.8232547938482,465.9629055891451,0,0,0,0
3478.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,482.97018728117365,483.590361730102,484.7300775396503,483.0789476827505,483.0541291706661,484.50438511032803,0,0,0,0
3479.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,482.33490213430866,482.7020841458656,484.3428406468725,482.88884758235093,482.39166585344356,484.7803772320103,0,0,0,0
3480.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,481.63510195773904,482.2130970775742,483.51227623081536,481.4843398526087,482.10180529422354,485.3094182708299,0,0,0,0
3481.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,480.8749814657797,483.01443545330545,483.34926732711097,482.74697970993793,481.2993226221154,484.9289523438857,0,0,0,0
3482.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,479.9260188912895,482.7855931092867,483.03144955352565,482.56440402834204,480.7792631935362,484.85339803755915,0,0,0,0
3483.0,58009.0,40206.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,478.8822316765427,482.6790725476079,482.9098962894526,481.36128882733277,479.93124268608466,484.7062335192186,0,0,0,0
3484.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,477.54705069174537,475.106816325956,478.6735263498267,475.08132860775163,476.9611401885883,474.5292501143463,0,0,0,0
3485.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,476.85457018478843,474.48235889651033,478.44933185900857,474.8027007105183,476.30903314326514,474.0351516452453,0,0,0,0
3486.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,476.39834314006583,474.57158135514493,478.23700127496863,474.1871802131285,475.9680460773512,474.2158711214338,0,0,0,0
3487.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,475.5738934064265,474.54755688697173,477.82244160937483,474.7024401231056,475.23144227802976,474.21522767231767,0,0,0,0
3488.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,474.8357348949289,474.3211864253551,477.52682756364703,474.0039337111902,474.7440996315827,474.0032367123683,0,0,0,0
3489.0,15272.0,50323.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,473.9383450325245,473.7582668178698,476.73121319413633,473.74492140066724,474.0821181084081,473.55587744539173,0,0,0,0
3490.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,495.05262473818766,491.3127496901057,498.62999025216266,496.09874038086235,499.0815210661449,496.1773594144021,0,0,0,0
3491.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,494.326714925435,491.03407830110893,498.338439158049,496.30246008615524,498.55881800795606,495.6909597087376,0,0,0,0
3492.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,493.6841558236747,490.59191077046535,498.00329328291474,495.61198457697714,497.9897093851514,495.6094414151004,0,0,0,0
3493.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,492.577354016226,490.2476474337067,497.75378004971157,495.2311974206518,496.9751533018644,494.88263618192025,0,0,0,0
3494.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,491.4980971709329,489.8695153710162,497.30443736848736,494.68553195213946,496.2508040435455,494.51941900082335,0,0,0,0
3495.0,20042.0,88679.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,490.56863854531997,489.3737531049605,496.9081080678487,494.71109483502033,495.15969187020363,494.0243619463523,0,0,0,0
3496.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,475.4076888034363,471.60610964670366,484.6708129632199,480.6922799248396,483.9955609854569,480.23968720095746,0,0,0,0
3497.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,475.4166017504299,471.606148737017,484.6020932197117,480.60409794284186,483.92270375813195,480.18469996724315,0,0,0,0
3498.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,474.8926933494134,471.56853969292206,484.43689938963996,480.4420144275568,483.7945348667695,480.3182754255337,0,0,0,0
3499.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,474.5032730193014,471.0014605909029,484.47479487209444,480.27399420408864,483.46871846622383,479.96779436370343,0,0,0,0
3500.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,474.02759650582067,470.92166455724504,484.16225756680205,480.04070633688286,483.36960488475216,479.63925003140537,0,0,0,0
3501.0,24544.0,26282.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,473.5900377660368,470.5438387023263,484.03114481020083,479.9333568974468,483.0926818514688,479.4024746230476,0,0,0,0
3502.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,467.5179851560665,464.45455990059315,470.29131133086366,467.23961827086686,471.752068652738,466.9266493947451,0,0,0,0
3503.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,467.8572421165772,463.16416837975584,470.6669731612468,466.2819903892375,472.4868951585449,467.8761656262432,0,0,0,0
3504.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,468.4672216968536,463.76768985963434,471.4442285434371,466.5134014430876,472.8793486285412,468.2586884481907,0,0,0,0
3505.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,468.7299957689361,465.09805088294047,471.5305405056396,466.5052536037236,473.4030454412137,468.190095392852,0,0,0,0
3506.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,469.03828282286275,465.3665652177084,471.69184972222746,467.1441393379582,473.694767243774,468.4629130922296,0,0,0,0
3507.0,48114.0,30400.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,469.0657322736468,464.96777659282003,471.78409602182273,467.09095848550623,473.7897523547727,468.3703467198374,0,0,0,0
3508.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,463.2360694130106,464.24207498725974,466.4450826441074,464.715588088197,466.9032590006907,464.87987034884094,0,0,0,0
3509.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,463.8633374050483,463.94066725258,466.4936601561231,465.26705554341214,467.312065178502,464.51202612343536,0,0,0,0
3510.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,464.28688103975975,463.25798052971516,466.86553646418383,464.9495491575314,467.59151341819216,464.95193106382357,0,0,0,0
3511.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,464.5643718046511,463.4103836020569,467.0244547482587,463.57312029720276,467.7408155702255,465.12449221491414,0,0,0,0
3512.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,464.5891894096568,462.837995071218,466.7467962823967,464.0174018727171,467.8253450501958,464.5996686207926,0,0,0,0
3513.0,61226.0,40032.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,464.74614380462816,462.24154937200035,466.9088076691502,463.5991943780871,467.77368534956213,464.2790869903284,0,0,0,0
3514.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,477.9023023300244,473.1797553322008,479.14395940975413,474.70774408902133,479.9313519869709,475.59312326016624,0,0,0,0
3515.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,477.4681199348024,472.65238516579984,478.8476170320136,474.1265061653162,479.1342960983817,475.5825380213449,0,0,0,0
3516.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,476.8498764882875,472.76141216864863,478.2063068093219,473.94251113497967,478.0188158458417,474.93906892724823,0,0,0,0
3517.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,475.7908704375374,471.91385814611016,477.61331921882083,472.96490637617154,477.238309697327,474.32419098893223,0,0,0,0
3518.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,474.8637469237255,472.2480067408751,477.29898249724874,472.9186461077013,476.25676444648025,473.68526801425776,0,0,0,0
3519.0,34597.0,58863.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,473.99308733484594,471.7450282969371,476.7737467174604,473.00372813668235,475.29527388047575,473.6107811438312,0,0,0,0
3520.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,488.35004447160696,483.9461256283644,491.311446229504,486.32441979325534,493.1029527194595,488.37020128185145,0,0,0,0
3521.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,487.14710137550924,483.93771021404194,490.7204934889454,485.47776620470086,492.0472427588662,487.3852443978636,0,0,0,0
3522.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,485.7210790533342,482.5131765171425,489.96083103784645,485.01473299074615,491.1200800207059,486.4663553503603,0,0,0,0
3523.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,484.43390002519175,482.35373180085014,489.3471909279325,484.8263190461785,490.0011751638111,486.4078767783936,0,0,0,0
3524.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,483.1836178550543,483.2734319282403,488.7520992497322,484.07065261253666,489.05771135566044,485.2895897315703,0,0,0,0
3525.0,20928.0,32817.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,481.9242718279427,482.50902301883826,488.1643306137414,484.4232745106047,487.94694890975603,484.8295010125047,0,0,0,0
3526.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,478.7749802221059,475.29543328728636,483.30361488980526,479.50073983488943,485.19682000254414,481.72515314972287,0,0,0,0
3527.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,478.6021916130876,475.0344385330502,483.1666207922048,479.1976091898906,484.9408057259907,481.5048153325616,0,0,0,0
3528.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,478.14548427999034,474.9401147640593,483.09239101807316,479.0198758378731,484.56828476363745,481.0351206106061,0,0,0,0
3529.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,477.5437278852204,474.4015330888783,482.8559386145871,479.03854552689774,484.2492417173222,480.77241116031985,0,0,0,0
3530.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,477.10337135554437,473.63484277206584,482.83609940591913,478.63036579726867,483.80163853749974,480.2140957712972,0,0,0,0
3531.0,50994.0,45253.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,476.611770792828,473.5187535869882,482.4691383679275,478.4831234075985,483.52415987094184,480.2616581707224,0,0,0,0
3532.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,483.00951767302934,478.8238689242309,483.67781225446413,479.36433785846526,484.5525781268904,480.3025274218767,0,0,0,0
3533.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,483.0933224197414,478.68267677630314,483.66431792157573,478.6316424781571,484.59485243682724,479.94578155813235,0,0,0,0
3534.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,483.0979011348421,478.57927758359597,483.72145734058375,478.9420466449734,484.65266664104337,480.61865004319094,0,0,0,0
3535.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.186,20,3,30,0.2,12,482.9138374443497,478.55447681778844,483.5780514243485,479.16847328911456,484.5654227576063,480.55587325782216,0,0,0,0
3536.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.243,20,3,30,0.2,12,482.5445339175092,478.09324535558545,483.4067048332557,478.97267718691813,484.4940107402243,479.78894572073233,0,0,0,0
3537.0,63966.0,38814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.3,20,3,30,0.2,12,482.14769959389093,478.240276086511,483.2530543645953,478.8911744125362,484.03735368181464,479.5889898952515,0,0,0,0
3538.0,35795.0,93936.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.015,20,3,30,0.2,12,477.7483512542333,476.88732177121597,488.0077671227063,483.50480295300514,488.3601206056031,483.83908466257645,0,0,0,0
3539.0,35795.0,93936.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.072,20,3,30,0.2,12,477.76534831511844,477.38263968412156,488.000666315299,483.50999417661393,488.2585193503139,484.31072299884806,0,0,0,0
3540.0,35795.0,93936.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,1.875,0.129,20,3,30,0.2,12,477.25559665055675,476.51709239951674,487.95061115860096,483.41320732294366,487.991138209335,484.1177008672664,0,0,0,0
