ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,dataLOSSfrac,OBSperiod,WINDOWwidth
1447.0,95771.0,90214.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,98
1448.0,96650.0,68986.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,105
1449.0,85213.0,9979.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,112
1450.0,70391.0,99904.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,119
1451.0,38345.0,22604.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,126
1452.0,92465.0,8967.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,133
1453.0,91817.0,40442.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,140
1454.0,19385.0,77642.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,147
1455.0,54224.0,4713.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,154
1456.0,48765.0,25186.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,161
1457.0,55723.0,16260.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,168
1458.0,21781.0,42199.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,175
1459.0,97784.0,4782.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,182
1460.0,68135.0,72576.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,189
1461.0,9950.0,80751.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,196
1462.0,64566.0,69397.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,203
1463.0,58791.0,92066.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,7.75,210
1464.0,65238.0,78913.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,7
1465.0,50648.0,12518.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,14
1466.0,14775.0,64836.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,21
1467.0,38997.0,29566.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,28
1468.0,88133.0,27202.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,35
1469.0,36430.0,80782.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,42
1470.0,22813.0,93757.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,49
1471.0,21272.0,20160.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,56
1472.0,70095.0,78723.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,63
1473.0,63303.0,36146.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,70
1474.0,15557.0,47671.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,77
1475.0,43338.0,84808.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,84
1476.0,24164.0,21407.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,91
1477.0,79739.0,29945.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,98
1478.0,19965.0,69096.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,105
1479.0,55195.0,27222.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,112
1480.0,47343.0,17128.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,119
1481.0,99236.0,73378.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,126
1482.0,56767.0,73833.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,133
1483.0,24597.0,59863.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,140
1484.0,43274.0,72201.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,147
1485.0,48488.0,89031.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,154
1486.0,39099.0,85912.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,161
1487.0,78806.0,96727.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,168
1488.0,13483.0,22439.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,175
1489.0,87950.0,86573.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,182
1490.0,22895.0,28707.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,189
1491.0,37615.0,18935.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,196
1492.0,4499.0,72562.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,203
1493.0,64777.0,55701.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,210
1494.0,62681.0,96529.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.0,217
1495.0,60147.0,58410.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,7
1496.0,5732.0,56664.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,14
1497.0,37802.0,50766.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,21
1498.0,10501.0,93315.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,28
1499.0,36038.0,87516.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,35
1500.0,78848.0,58454.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,42
1501.0,78853.0,51448.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,49
1502.0,71940.0,31962.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,56
1503.0,65800.0,8880.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,63
1504.0,31603.0,27934.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,70
1505.0,73393.0,64080.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,77
1506.0,87831.0,78545.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,84
1507.0,82679.0,69585.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,91
1508.0,9114.0,87321.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,98
1509.0,97973.0,58067.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,105
1510.0,85341.0,24890.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,112
1511.0,44512.0,54844.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,119
1512.0,28333.0,96525.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,126
1513.0,76750.0,6281.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,133
1514.0,42317.0,49067.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,140
1515.0,54849.0,20412.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,147
1516.0,54545.0,82332.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,154
1517.0,22899.0,30202.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,161
1518.0,22506.0,85445.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,168
1519.0,46499.0,62288.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,175
1520.0,5857.0,51212.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,182
1521.0,23387.0,86340.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,189
1522.0,48242.0,94552.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,196
1523.0,9705.0,99650.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,203
1524.0,68698.0,72760.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,210
1525.0,14939.0,24697.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,217
1526.0,26694.0,16033.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.25,224
1527.0,33024.0,69830.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,7
1528.0,33953.0,32780.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,14
1529.0,34062.0,90657.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,21
1530.0,74287.0,96160.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,28
1531.0,66144.0,55422.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,35
1532.0,69456.0,97720.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,42
1533.0,47573.0,57955.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,49
1534.0,47608.0,92429.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,56
1535.0,31966.0,93577.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,63
1536.0,64159.0,23691.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,70
1537.0,34833.0,4043.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,77
1538.0,57798.0,3180.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,84
1539.0,54244.0,28350.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,91
1540.0,52971.0,49978.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,98
1541.0,67612.0,39564.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,105
1542.0,96236.0,99247.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,112
1543.0,18359.0,66428.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,119
1544.0,15313.0,769.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,126
1545.0,83711.0,81275.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,133
1546.0,76982.0,19876.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,140
1547.0,97771.0,47188.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,147
1548.0,59476.0,80325.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,154
1549.0,15563.0,62134.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,161
1550.0,44427.0,57223.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,168
1551.0,62330.0,7900.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,175
1552.0,60174.0,6227.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,182
1553.0,67455.0,78436.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,189
1554.0,89782.0,46419.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,196
1555.0,57312.0,14981.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,203
1556.0,25608.0,53664.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,210
1557.0,56149.0,74348.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,217
1558.0,9802.0,65299.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,224
1559.0,7350.0,12251.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.5,231
1560.0,54280.0,94605.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,7
1561.0,86011.0,34311.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,14
1562.0,78917.0,69564.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,21
1563.0,6046.0,44357.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,28
1564.0,25892.0,8922.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,35
1565.0,87722.0,67500.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,42
1566.0,17838.0,22350.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,49
1567.0,75590.0,33255.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,56
1568.0,26829.0,63516.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,63
1569.0,96777.0,76834.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,70
1570.0,17845.0,40724.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,77
1571.0,26079.0,59615.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,84
1572.0,8551.0,86142.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,91
1573.0,22325.0,47003.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,98
1574.0,77280.0,35209.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,105
1575.0,18614.0,32148.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,112
1576.0,58296.0,59041.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,119
1577.0,25725.0,19277.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,126
1578.0,40545.0,42344.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,133
1579.0,34125.0,77252.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,140
1580.0,9112.0,46612.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,147
1581.0,74012.0,81846.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,154
1582.0,47099.0,7553.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,161
1583.0,40041.0,88572.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,168
1584.0,31486.0,95081.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,175
1585.0,27279.0,22330.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,182
1586.0,4990.0,14696.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,189
1587.0,47634.0,97294.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,196
1588.0,22238.0,54158.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,203
1589.0,24055.0,84807.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,210
1590.0,40221.0,92833.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,217
1591.0,76561.0,56733.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,224
1592.0,33266.0,85822.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,231
1593.0,39076.0,4204.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,238
1594.0,31864.0,57901.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,7
1595.0,23119.0,72045.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,14
1596.0,64527.0,6351.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,21
1597.0,40824.0,63650.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,28
1598.0,69660.0,50281.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,35
1599.0,53258.0,31147.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,42
1600.0,67349.0,92184.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,49
1601.0,24574.0,76228.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,56
1602.0,35487.0,77312.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,63
1603.0,75839.0,87375.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,70
1604.0,15930.0,70107.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,77
1605.0,60985.0,1437.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,84
1606.0,37720.0,84618.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,91
1607.0,35904.0,40881.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,98
1608.0,20654.0,20159.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,105
1609.0,66103.0,51578.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,112
1610.0,48604.0,154.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,119
1611.0,46040.0,53924.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,126
1612.0,23909.0,97546.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,133
1613.0,56853.0,15152.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,140
1614.0,26084.0,60916.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,147
1615.0,57624.0,71484.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,154
1616.0,14112.0,63610.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,161
1617.0,28989.0,93396.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,168
1618.0,1766.0,53137.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,175
1619.0,83369.0,72322.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,182
1620.0,28288.0,87474.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,189
1621.0,15751.0,36747.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,196
1622.0,28404.0,33914.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,203
1623.0,87493.0,82715.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,210
1624.0,29632.0,70371.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,217
1625.0,63504.0,90755.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,224
1626.0,42016.0,58285.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,231
1627.0,17351.0,83092.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,238
1628.0,51140.0,34834.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,245
1629.0,65613.0,92757.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,7
1630.0,33524.0,65914.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,14
1631.0,78220.0,98970.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,21
1632.0,89434.0,89624.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,28
1633.0,73877.0,17176.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,35
1634.0,77599.0,22055.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,42
1635.0,25883.0,38202.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,49
1636.0,68544.0,19818.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,56
1637.0,88128.0,5387.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,63
1638.0,24838.0,94240.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,70
1639.0,33755.0,94069.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,77
1640.0,55035.0,28419.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,84
1641.0,65144.0,88358.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,91
1642.0,68182.0,15337.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,98
1643.0,77024.0,37874.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,105
1644.0,73450.0,27717.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,112
1645.0,91111.0,20172.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,119
1646.0,59778.0,72639.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,126
1647.0,30010.0,36967.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,133
1648.0,44261.0,73356.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,140
1649.0,17039.0,66311.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,147
1650.0,29120.0,97659.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,154
1651.0,63424.0,315.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,161
1652.0,75439.0,90672.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,168
1653.0,58600.0,99737.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,175
1654.0,34631.0,13835.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,182
1655.0,96202.0,77374.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,189
1656.0,48288.0,20620.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,196
1657.0,59489.0,68603.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,203
1658.0,72194.0,32996.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,210
1659.0,12520.0,20057.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,217
1660.0,66709.0,62374.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,224
1661.0,75231.0,62775.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,231
1662.0,5548.0,78862.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,238
1663.0,69271.0,87952.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,245
1664.0,38458.0,8043.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,252
1665.0,80942.0,57499.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,7
1666.0,84785.0,47096.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,14
1667.0,69006.0,65727.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,21
1668.0,60715.0,19481.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,28
1669.0,97905.0,9458.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,35
1670.0,24550.0,258.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,42
1671.0,85447.0,91645.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,49
1672.0,21946.0,26514.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,56
1673.0,51622.0,96132.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,63
1674.0,58902.0,75284.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,70
